,rounded_lon,rounded_lat,borough,nbhd
584,-74.035,40.622,Brooklyn,Fort Hamilton
585,-74.035,40.624,Brooklyn,Fort Hamilton
586,-74.035,40.625,Brooklyn,Bay Ridge
587,-74.035,40.626,Brooklyn,Bay Ridge
588,-74.035,40.627,Brooklyn,Bay Ridge
589,-74.035,40.628,Brooklyn,Bay Ridge
590,-74.035,40.629,Brooklyn,Bay Ridge
591,-74.035,40.63,Brooklyn,Bay Ridge
592,-74.035,40.632,Brooklyn,Bay Ridge
593,-74.035,40.633,Brooklyn,Bay Ridge
594,-74.035,40.634,Brooklyn,Bay Ridge
595,-74.035,40.635,Brooklyn,Bay Ridge
596,-74.035,40.636,Brooklyn,Bay Ridge
597,-74.035,40.637,Brooklyn,Bay Ridge
598,-74.035,40.638,Brooklyn,Bay Ridge
599,-74.035,40.639,Brooklyn,Bay Ridge
600,-74.035,40.64,Brooklyn,Bay Ridge
601,-74.035,40.641,Brooklyn,Sunset Park
602,-74.034,40.608,Brooklyn,Fort Hamilton
603,-74.034,40.612,Brooklyn,Fort Hamilton
604,-74.034,40.613,Brooklyn,Fort Hamilton
605,-74.034,40.614,Brooklyn,Fort Hamilton
606,-74.034,40.615,Brooklyn,Fort Hamilton
607,-74.034,40.616,Brooklyn,Fort Hamilton
608,-74.034,40.617,Brooklyn,Fort Hamilton
609,-74.034,40.618,Brooklyn,Fort Hamilton
610,-74.034,40.619,Brooklyn,Fort Hamilton
611,-74.034,40.62,Brooklyn,Fort Hamilton
612,-74.034,40.622,Brooklyn,Fort Hamilton
613,-74.034,40.623,Brooklyn,Fort Hamilton
614,-74.034,40.624,Brooklyn,Fort Hamilton
615,-74.034,40.625,Brooklyn,Bay Ridge
616,-74.034,40.626,Brooklyn,Bay Ridge
617,-74.034,40.629,Brooklyn,Bay Ridge
618,-74.034,40.631,Brooklyn,Bay Ridge
619,-74.034,40.632,Brooklyn,Bay Ridge
620,-74.034,40.633,Brooklyn,Bay Ridge
621,-74.034,40.634,Brooklyn,Bay Ridge
622,-74.034,40.635,Brooklyn,Bay Ridge
623,-74.034,40.636,Brooklyn,Bay Ridge
624,-74.034,40.637,Brooklyn,Bay Ridge
625,-74.034,40.638,Brooklyn,Bay Ridge
626,-74.034,40.639,Brooklyn,Bay Ridge
627,-74.033,40.607,Brooklyn,Fort Hamilton
628,-74.033,40.609,Brooklyn,Fort Hamilton
629,-74.033,40.611,Brooklyn,Fort Hamilton
630,-74.033,40.612,Brooklyn,Fort Hamilton
631,-74.033,40.613,Brooklyn,Fort Hamilton
632,-74.033,40.614,Brooklyn,Fort Hamilton
633,-74.033,40.615,Brooklyn,Fort Hamilton
634,-74.033,40.616,Brooklyn,Fort Hamilton
635,-74.033,40.617,Brooklyn,Fort Hamilton
636,-74.033,40.618,Brooklyn,Fort Hamilton
637,-74.033,40.619,Brooklyn,Fort Hamilton
638,-74.033,40.62,Brooklyn,Fort Hamilton
639,-74.033,40.622,Brooklyn,Fort Hamilton
640,-74.033,40.623,Brooklyn,Fort Hamilton
641,-74.033,40.624,Brooklyn,Bay Ridge
642,-74.033,40.626,Brooklyn,Bay Ridge
643,-74.033,40.627,Brooklyn,Bay Ridge
644,-74.033,40.63,Brooklyn,Bay Ridge
645,-74.033,40.631,Brooklyn,Bay Ridge
646,-74.033,40.632,Brooklyn,Bay Ridge
647,-74.033,40.633,Brooklyn,Bay Ridge
648,-74.033,40.635,Brooklyn,Bay Ridge
649,-74.033,40.636,Brooklyn,Bay Ridge
650,-74.033,40.637,Brooklyn,Bay Ridge
651,-74.033,40.638,Brooklyn,Bay Ridge
652,-74.032,40.61,Brooklyn,Fort Hamilton
653,-74.032,40.611,Brooklyn,Fort Hamilton
654,-74.032,40.612,Brooklyn,Fort Hamilton
655,-74.032,40.613,Brooklyn,Fort Hamilton
656,-74.032,40.614,Brooklyn,Fort Hamilton
657,-74.032,40.615,Brooklyn,Fort Hamilton
658,-74.032,40.616,Brooklyn,Fort Hamilton
659,-74.032,40.617,Brooklyn,Fort Hamilton
660,-74.032,40.618,Brooklyn,Fort Hamilton
661,-74.032,40.619,Brooklyn,Fort Hamilton
662,-74.032,40.62,Brooklyn,Fort Hamilton
663,-74.032,40.621,Brooklyn,Fort Hamilton
664,-74.032,40.622,Brooklyn,Fort Hamilton
665,-74.032,40.623,Brooklyn,Fort Hamilton
666,-74.032,40.624,Brooklyn,Bay Ridge
667,-74.032,40.625,Brooklyn,Bay Ridge
668,-74.032,40.626,Brooklyn,Bay Ridge
669,-74.032,40.628,Brooklyn,Bay Ridge
670,-74.032,40.629,Brooklyn,Bay Ridge
671,-74.032,40.63,Brooklyn,Bay Ridge
672,-74.032,40.632,Brooklyn,Bay Ridge
673,-74.032,40.633,Brooklyn,Bay Ridge
674,-74.032,40.634,Brooklyn,Bay Ridge
675,-74.032,40.635,Brooklyn,Bay Ridge
676,-74.032,40.636,Brooklyn,Bay Ridge
677,-74.032,40.637,Brooklyn,Bay Ridge
678,-74.032,40.638,Brooklyn,Bay Ridge
679,-74.032,40.639,Brooklyn,Bay Ridge
680,-74.031,40.611,Brooklyn,Fort Hamilton
681,-74.031,40.612,Brooklyn,Fort Hamilton
682,-74.031,40.613,Brooklyn,Fort Hamilton
683,-74.031,40.614,Brooklyn,Fort Hamilton
684,-74.031,40.615,Brooklyn,Fort Hamilton
685,-74.031,40.616,Brooklyn,Fort Hamilton
686,-74.031,40.617,Brooklyn,Fort Hamilton
687,-74.031,40.618,Brooklyn,Fort Hamilton
688,-74.031,40.619,Brooklyn,Fort Hamilton
689,-74.031,40.62,Brooklyn,Fort Hamilton
690,-74.031,40.621,Brooklyn,Fort Hamilton
691,-74.031,40.622,Brooklyn,Fort Hamilton
692,-74.031,40.623,Brooklyn,Fort Hamilton
693,-74.031,40.624,Brooklyn,Bay Ridge
694,-74.031,40.625,Brooklyn,Bay Ridge
695,-74.031,40.627,Brooklyn,Bay Ridge
696,-74.031,40.628,Brooklyn,Bay Ridge
697,-74.031,40.629,Brooklyn,Bay Ridge
698,-74.031,40.63,Brooklyn,Bay Ridge
699,-74.031,40.631,Brooklyn,Bay Ridge
700,-74.031,40.632,Brooklyn,Bay Ridge
701,-74.031,40.633,Brooklyn,Bay Ridge
702,-74.031,40.634,Brooklyn,Bay Ridge
703,-74.031,40.635,Brooklyn,Bay Ridge
704,-74.031,40.636,Brooklyn,Bay Ridge
705,-74.031,40.637,Brooklyn,Bay Ridge
706,-74.031,40.638,Brooklyn,Bay Ridge
707,-74.031,40.639,Brooklyn,Bay Ridge
708,-74.03,40.614,Brooklyn,Fort Hamilton
709,-74.03,40.615,Brooklyn,Fort Hamilton
710,-74.03,40.616,Brooklyn,Fort Hamilton
711,-74.03,40.617,Brooklyn,Fort Hamilton
712,-74.03,40.618,Brooklyn,Fort Hamilton
713,-74.03,40.619,Brooklyn,Fort Hamilton
714,-74.03,40.62,Brooklyn,Fort Hamilton
715,-74.03,40.621,Brooklyn,Fort Hamilton
716,-74.03,40.622,Brooklyn,Fort Hamilton
717,-74.03,40.623,Brooklyn,Fort Hamilton
718,-74.03,40.624,Brooklyn,Bay Ridge
719,-74.03,40.625,Brooklyn,Bay Ridge
720,-74.03,40.626,Brooklyn,Bay Ridge
721,-74.03,40.627,Brooklyn,Bay Ridge
722,-74.03,40.628,Brooklyn,Bay Ridge
723,-74.03,40.629,Brooklyn,Bay Ridge
724,-74.03,40.63,Brooklyn,Bay Ridge
725,-74.03,40.631,Brooklyn,Bay Ridge
726,-74.03,40.632,Brooklyn,Bay Ridge
727,-74.03,40.633,Brooklyn,Bay Ridge
728,-74.03,40.634,Brooklyn,Bay Ridge
729,-74.03,40.635,Brooklyn,Bay Ridge
730,-74.03,40.636,Brooklyn,Bay Ridge
731,-74.03,40.637,Brooklyn,Bay Ridge
732,-74.03,40.638,Brooklyn,Bay Ridge
733,-74.03,40.639,Brooklyn,Bay Ridge
734,-74.03,40.64,Brooklyn,Bay Ridge
735,-74.03,40.642,Brooklyn,Sunset Park
736,-74.029,40.605,Brooklyn,Fort Hamilton
737,-74.029,40.609,Brooklyn,Fort Hamilton
738,-74.029,40.612,Brooklyn,Fort Hamilton
739,-74.029,40.615,Brooklyn,Fort Hamilton
740,-74.029,40.616,Brooklyn,Fort Hamilton
741,-74.029,40.617,Brooklyn,Fort Hamilton
742,-74.029,40.618,Brooklyn,Fort Hamilton
743,-74.029,40.619,Brooklyn,Fort Hamilton
744,-74.029,40.62,Brooklyn,Fort Hamilton
745,-74.029,40.621,Brooklyn,Fort Hamilton
746,-74.029,40.622,Brooklyn,Fort Hamilton
747,-74.029,40.623,Brooklyn,Bay Ridge
748,-74.029,40.624,Brooklyn,Bay Ridge
749,-74.029,40.625,Brooklyn,Bay Ridge
750,-74.029,40.626,Brooklyn,Bay Ridge
751,-74.029,40.627,Brooklyn,Bay Ridge
752,-74.029,40.628,Brooklyn,Bay Ridge
753,-74.029,40.629,Brooklyn,Bay Ridge
754,-74.029,40.63,Brooklyn,Bay Ridge
755,-74.029,40.631,Brooklyn,Bay Ridge
756,-74.029,40.632,Brooklyn,Bay Ridge
757,-74.029,40.633,Brooklyn,Bay Ridge
758,-74.029,40.634,Brooklyn,Bay Ridge
759,-74.029,40.635,Brooklyn,Bay Ridge
760,-74.029,40.636,Brooklyn,Bay Ridge
761,-74.029,40.637,Brooklyn,Bay Ridge
762,-74.029,40.638,Brooklyn,Bay Ridge
763,-74.029,40.639,Brooklyn,Bay Ridge
764,-74.029,40.64,Brooklyn,Bay Ridge
765,-74.028,40.605,Brooklyn,Fort Hamilton
766,-74.028,40.608,Brooklyn,Fort Hamilton
767,-74.028,40.612,Brooklyn,Fort Hamilton
768,-74.028,40.615,Brooklyn,Fort Hamilton
769,-74.028,40.617,Brooklyn,Fort Hamilton
770,-74.028,40.618,Brooklyn,Fort Hamilton
771,-74.028,40.619,Brooklyn,Fort Hamilton
772,-74.028,40.62,Brooklyn,Fort Hamilton
773,-74.028,40.621,Brooklyn,Fort Hamilton
774,-74.028,40.622,Brooklyn,Fort Hamilton
775,-74.028,40.623,Brooklyn,Bay Ridge
776,-74.028,40.624,Brooklyn,Bay Ridge
777,-74.028,40.625,Brooklyn,Bay Ridge
778,-74.028,40.626,Brooklyn,Bay Ridge
779,-74.028,40.627,Brooklyn,Bay Ridge
780,-74.028,40.628,Brooklyn,Bay Ridge
781,-74.028,40.629,Brooklyn,Bay Ridge
782,-74.028,40.63,Brooklyn,Bay Ridge
783,-74.028,40.631,Brooklyn,Bay Ridge
784,-74.028,40.632,Brooklyn,Bay Ridge
785,-74.028,40.633,Brooklyn,Bay Ridge
786,-74.028,40.634,Brooklyn,Bay Ridge
787,-74.028,40.635,Brooklyn,Bay Ridge
788,-74.028,40.636,Brooklyn,Bay Ridge
789,-74.028,40.637,Brooklyn,Bay Ridge
790,-74.028,40.638,Brooklyn,Bay Ridge
791,-74.028,40.639,Brooklyn,Bay Ridge
792,-74.027,40.614,Brooklyn,Fort Hamilton
793,-74.027,40.615,Brooklyn,Fort Hamilton
794,-74.027,40.616,Brooklyn,Fort Hamilton
795,-74.027,40.617,Brooklyn,Fort Hamilton
796,-74.027,40.618,Brooklyn,Fort Hamilton
797,-74.027,40.619,Brooklyn,Fort Hamilton
798,-74.027,40.62,Brooklyn,Fort Hamilton
799,-74.027,40.621,Brooklyn,Fort Hamilton
800,-74.027,40.622,Brooklyn,Bay Ridge
801,-74.027,40.623,Brooklyn,Bay Ridge
802,-74.027,40.624,Brooklyn,Bay Ridge
803,-74.027,40.625,Brooklyn,Bay Ridge
804,-74.027,40.626,Brooklyn,Bay Ridge
805,-74.027,40.627,Brooklyn,Bay Ridge
806,-74.027,40.628,Brooklyn,Bay Ridge
807,-74.027,40.629,Brooklyn,Bay Ridge
808,-74.027,40.631,Brooklyn,Bay Ridge
809,-74.027,40.632,Brooklyn,Bay Ridge
810,-74.027,40.633,Brooklyn,Bay Ridge
811,-74.027,40.634,Brooklyn,Bay Ridge
812,-74.027,40.635,Brooklyn,Bay Ridge
813,-74.027,40.636,Brooklyn,Bay Ridge
814,-74.027,40.637,Brooklyn,Bay Ridge
815,-74.027,40.638,Brooklyn,Bay Ridge
816,-74.027,40.639,Brooklyn,Bay Ridge
817,-74.027,40.64,Brooklyn,Bay Ridge
818,-74.027,40.644,Brooklyn,Sunset Park
819,-74.027,40.647,Brooklyn,Sunset Park
820,-74.026,40.613,Brooklyn,Fort Hamilton
821,-74.026,40.614,Brooklyn,Fort Hamilton
822,-74.026,40.616,Brooklyn,Fort Hamilton
823,-74.026,40.617,Brooklyn,Fort Hamilton
824,-74.026,40.618,Brooklyn,Fort Hamilton
825,-74.026,40.619,Brooklyn,Fort Hamilton
826,-74.026,40.62,Brooklyn,Fort Hamilton
827,-74.026,40.621,Brooklyn,Fort Hamilton
828,-74.026,40.622,Brooklyn,Bay Ridge
829,-74.026,40.623,Brooklyn,Bay Ridge
830,-74.026,40.624,Brooklyn,Bay Ridge
831,-74.026,40.625,Brooklyn,Bay Ridge
832,-74.026,40.626,Brooklyn,Bay Ridge
833,-74.026,40.627,Brooklyn,Bay Ridge
834,-74.026,40.628,Brooklyn,Bay Ridge
835,-74.026,40.629,Brooklyn,Bay Ridge
836,-74.026,40.63,Brooklyn,Bay Ridge
837,-74.026,40.631,Brooklyn,Bay Ridge
838,-74.026,40.632,Brooklyn,Bay Ridge
839,-74.026,40.633,Brooklyn,Bay Ridge
840,-74.026,40.634,Brooklyn,Bay Ridge
841,-74.026,40.635,Brooklyn,Bay Ridge
842,-74.026,40.636,Brooklyn,Bay Ridge
843,-74.026,40.637,Brooklyn,Bay Ridge
844,-74.026,40.638,Brooklyn,Bay Ridge
845,-74.026,40.639,Brooklyn,Bay Ridge
846,-74.026,40.642,Brooklyn,Sunset Park
847,-74.026,40.646,Brooklyn,Sunset Park
848,-74.025,40.608,Brooklyn,Fort Hamilton
849,-74.025,40.61,Brooklyn,Fort Hamilton
850,-74.025,40.613,Brooklyn,Fort Hamilton
851,-74.025,40.614,Brooklyn,Fort Hamilton
852,-74.025,40.615,Brooklyn,Fort Hamilton
853,-74.025,40.616,Brooklyn,Fort Hamilton
854,-74.025,40.617,Brooklyn,Fort Hamilton
855,-74.025,40.618,Brooklyn,Fort Hamilton
856,-74.025,40.619,Brooklyn,Fort Hamilton
857,-74.025,40.62,Brooklyn,Fort Hamilton
858,-74.025,40.621,Brooklyn,Bay Ridge
859,-74.025,40.622,Brooklyn,Bay Ridge
860,-74.025,40.623,Brooklyn,Bay Ridge
861,-74.025,40.624,Brooklyn,Bay Ridge
862,-74.025,40.625,Brooklyn,Bay Ridge
863,-74.025,40.626,Brooklyn,Bay Ridge
864,-74.025,40.627,Brooklyn,Bay Ridge
865,-74.025,40.628,Brooklyn,Bay Ridge
866,-74.025,40.629,Brooklyn,Bay Ridge
867,-74.025,40.63,Brooklyn,Bay Ridge
868,-74.025,40.631,Brooklyn,Bay Ridge
869,-74.025,40.632,Brooklyn,Bay Ridge
870,-74.025,40.633,Brooklyn,Bay Ridge
871,-74.025,40.634,Brooklyn,Bay Ridge
872,-74.025,40.635,Brooklyn,Bay Ridge
873,-74.025,40.636,Brooklyn,Bay Ridge
874,-74.025,40.637,Brooklyn,Bay Ridge
875,-74.025,40.638,Brooklyn,Bay Ridge
876,-74.025,40.639,Brooklyn,Bay Ridge
877,-74.025,40.64,Brooklyn,Bay Ridge
878,-74.025,40.641,Brooklyn,Sunset Park
879,-74.025,40.642,Brooklyn,Sunset Park
880,-74.025,40.646,Brooklyn,Sunset Park
881,-74.025,40.647,Brooklyn,Sunset Park
882,-74.024,40.608,Brooklyn,Fort Hamilton
883,-74.024,40.609,Brooklyn,Fort Hamilton
884,-74.024,40.61,Brooklyn,Dyker Heights
885,-74.024,40.611,Brooklyn,Dyker Heights
886,-74.024,40.612,Brooklyn,Fort Hamilton
887,-74.024,40.613,Brooklyn,Fort Hamilton
888,-74.024,40.615,Brooklyn,Fort Hamilton
889,-74.024,40.617,Brooklyn,Fort Hamilton
890,-74.024,40.619,Brooklyn,Fort Hamilton
891,-74.024,40.62,Brooklyn,Fort Hamilton
892,-74.024,40.621,Brooklyn,Bay Ridge
893,-74.024,40.622,Brooklyn,Bay Ridge
894,-74.024,40.623,Brooklyn,Bay Ridge
895,-74.024,40.624,Brooklyn,Bay Ridge
896,-74.024,40.625,Brooklyn,Bay Ridge
897,-74.024,40.626,Brooklyn,Bay Ridge
898,-74.024,40.627,Brooklyn,Bay Ridge
899,-74.024,40.628,Brooklyn,Bay Ridge
900,-74.024,40.629,Brooklyn,Bay Ridge
901,-74.024,40.63,Brooklyn,Bay Ridge
902,-74.024,40.631,Brooklyn,Bay Ridge
903,-74.024,40.632,Brooklyn,Bay Ridge
904,-74.024,40.633,Brooklyn,Bay Ridge
905,-74.024,40.634,Brooklyn,Bay Ridge
906,-74.024,40.635,Brooklyn,Bay Ridge
907,-74.024,40.636,Brooklyn,Bay Ridge
908,-74.024,40.637,Brooklyn,Bay Ridge
909,-74.024,40.638,Brooklyn,Bay Ridge
910,-74.024,40.639,Brooklyn,Bay Ridge
911,-74.024,40.64,Brooklyn,Sunset Park
912,-74.024,40.641,Brooklyn,Sunset Park
913,-74.024,40.642,Brooklyn,Sunset Park
914,-74.024,40.643,Brooklyn,Sunset Park
915,-74.024,40.644,Brooklyn,Sunset Park
916,-74.024,40.645,Brooklyn,Sunset Park
917,-74.024,40.646,Brooklyn,Sunset Park
918,-74.024,40.651,Brooklyn,Sunset Park
919,-74.023,40.608,Brooklyn,Fort Hamilton
920,-74.023,40.609,Brooklyn,Dyker Heights
921,-74.023,40.613,Brooklyn,Dyker Heights
922,-74.023,40.615,Brooklyn,Fort Hamilton
923,-74.023,40.616,Brooklyn,Fort Hamilton
924,-74.023,40.617,Brooklyn,Fort Hamilton
925,-74.023,40.618,Brooklyn,Fort Hamilton
926,-74.023,40.619,Brooklyn,Fort Hamilton
927,-74.023,40.62,Brooklyn,Bay Ridge
928,-74.023,40.621,Brooklyn,Bay Ridge
929,-74.023,40.622,Brooklyn,Bay Ridge
930,-74.023,40.623,Brooklyn,Bay Ridge
931,-74.023,40.624,Brooklyn,Bay Ridge
932,-74.023,40.625,Brooklyn,Bay Ridge
933,-74.023,40.626,Brooklyn,Bay Ridge
934,-74.023,40.627,Brooklyn,Bay Ridge
935,-74.023,40.628,Brooklyn,Bay Ridge
936,-74.023,40.629,Brooklyn,Bay Ridge
937,-74.023,40.63,Brooklyn,Bay Ridge
938,-74.023,40.631,Brooklyn,Bay Ridge
939,-74.023,40.632,Brooklyn,Bay Ridge
940,-74.023,40.633,Brooklyn,Bay Ridge
941,-74.023,40.634,Brooklyn,Bay Ridge
942,-74.023,40.635,Brooklyn,Bay Ridge
943,-74.023,40.636,Brooklyn,Bay Ridge
944,-74.023,40.637,Brooklyn,Bay Ridge
945,-74.023,40.638,Brooklyn,Bay Ridge
946,-74.023,40.639,Brooklyn,Bay Ridge
947,-74.023,40.64,Brooklyn,Sunset Park
948,-74.023,40.641,Brooklyn,Sunset Park
949,-74.023,40.642,Brooklyn,Sunset Park
950,-74.023,40.643,Brooklyn,Sunset Park
951,-74.023,40.644,Brooklyn,Sunset Park
952,-74.023,40.645,Brooklyn,Sunset Park
953,-74.023,40.646,Brooklyn,Sunset Park
954,-74.023,40.65,Brooklyn,Sunset Park
955,-74.022,40.608,Brooklyn,Fort Hamilton
956,-74.022,40.617,Brooklyn,Fort Hamilton
957,-74.022,40.618,Brooklyn,Fort Hamilton
958,-74.022,40.619,Brooklyn,Bay Ridge
959,-74.022,40.62,Brooklyn,Bay Ridge
960,-74.022,40.621,Brooklyn,Bay Ridge
961,-74.022,40.622,Brooklyn,Bay Ridge
962,-74.022,40.623,Brooklyn,Bay Ridge
963,-74.022,40.624,Brooklyn,Bay Ridge
964,-74.022,40.625,Brooklyn,Bay Ridge
965,-74.022,40.626,Brooklyn,Bay Ridge
966,-74.022,40.627,Brooklyn,Bay Ridge
967,-74.022,40.628,Brooklyn,Bay Ridge
968,-74.022,40.629,Brooklyn,Bay Ridge
969,-74.022,40.63,Brooklyn,Bay Ridge
970,-74.022,40.631,Brooklyn,Bay Ridge
971,-74.022,40.632,Brooklyn,Bay Ridge
972,-74.022,40.633,Brooklyn,Bay Ridge
973,-74.022,40.634,Brooklyn,Bay Ridge
974,-74.022,40.635,Brooklyn,Bay Ridge
975,-74.022,40.636,Brooklyn,Bay Ridge
976,-74.022,40.637,Brooklyn,Bay Ridge
977,-74.022,40.638,Brooklyn,Bay Ridge
978,-74.022,40.639,Brooklyn,Sunset Park
979,-74.022,40.64,Brooklyn,Sunset Park
980,-74.022,40.641,Brooklyn,Sunset Park
981,-74.022,40.642,Brooklyn,Sunset Park
982,-74.022,40.643,Brooklyn,Sunset Park
983,-74.022,40.644,Brooklyn,Sunset Park
984,-74.022,40.645,Brooklyn,Sunset Park
985,-74.022,40.647,Brooklyn,Sunset Park
986,-74.022,40.648,Brooklyn,Sunset Park
987,-74.021,40.605,Brooklyn,Dyker Heights
988,-74.021,40.607,Brooklyn,Dyker Heights
989,-74.021,40.617,Brooklyn,Dyker Heights
990,-74.021,40.618,Brooklyn,Dyker Heights
991,-74.021,40.619,Brooklyn,Bay Ridge
992,-74.021,40.62,Brooklyn,Bay Ridge
993,-74.021,40.623,Brooklyn,Bay Ridge
994,-74.021,40.624,Brooklyn,Bay Ridge
995,-74.021,40.625,Brooklyn,Bay Ridge
996,-74.021,40.626,Brooklyn,Bay Ridge
997,-74.021,40.627,Brooklyn,Bay Ridge
998,-74.021,40.628,Brooklyn,Bay Ridge
999,-74.021,40.629,Brooklyn,Bay Ridge
1000,-74.021,40.63,Brooklyn,Bay Ridge
1001,-74.021,40.631,Brooklyn,Bay Ridge
1002,-74.021,40.632,Brooklyn,Bay Ridge
1003,-74.021,40.633,Brooklyn,Bay Ridge
1004,-74.021,40.634,Brooklyn,Bay Ridge
1005,-74.021,40.635,Brooklyn,Bay Ridge
1006,-74.021,40.636,Brooklyn,Bay Ridge
1007,-74.021,40.637,Brooklyn,Bay Ridge
1008,-74.021,40.638,Brooklyn,Sunset Park
1009,-74.021,40.639,Brooklyn,Sunset Park
1010,-74.021,40.64,Brooklyn,Sunset Park
1011,-74.021,40.641,Brooklyn,Sunset Park
1012,-74.021,40.642,Brooklyn,Sunset Park
1013,-74.021,40.643,Brooklyn,Sunset Park
1014,-74.021,40.645,Brooklyn,Sunset Park
1015,-74.021,40.646,Brooklyn,Sunset Park
1016,-74.021,40.647,Brooklyn,Sunset Park
1017,-74.021,40.649,Brooklyn,Sunset Park
1018,-74.021,40.65,Brooklyn,Sunset Park
1019,-74.02,40.607,Brooklyn,Dyker Heights
1020,-74.02,40.617,Brooklyn,Dyker Heights
1021,-74.02,40.618,Brooklyn,Dyker Heights
1022,-74.02,40.621,Brooklyn,Dyker Heights
1023,-74.02,40.622,Brooklyn,Bay Ridge
1024,-74.02,40.623,Brooklyn,Bay Ridge
1025,-74.02,40.624,Brooklyn,Bay Ridge
1026,-74.02,40.625,Brooklyn,Bay Ridge
1027,-74.02,40.626,Brooklyn,Bay Ridge
1028,-74.02,40.627,Brooklyn,Bay Ridge
1029,-74.02,40.628,Brooklyn,Bay Ridge
1030,-74.02,40.629,Brooklyn,Bay Ridge
1031,-74.02,40.63,Brooklyn,Bay Ridge
1032,-74.02,40.631,Brooklyn,Bay Ridge
1033,-74.02,40.632,Brooklyn,Bay Ridge
1034,-74.02,40.633,Brooklyn,Bay Ridge
1035,-74.02,40.634,Brooklyn,Bay Ridge
1036,-74.02,40.635,Brooklyn,Bay Ridge
1037,-74.02,40.636,Brooklyn,Bay Ridge
1038,-74.02,40.637,Brooklyn,Bay Ridge
1039,-74.02,40.638,Brooklyn,Sunset Park
1040,-74.02,40.639,Brooklyn,Sunset Park
1041,-74.02,40.64,Brooklyn,Sunset Park
1042,-74.02,40.641,Brooklyn,Sunset Park
1043,-74.02,40.642,Brooklyn,Sunset Park
1044,-74.02,40.643,Brooklyn,Sunset Park
1045,-74.02,40.644,Brooklyn,Sunset Park
1046,-74.02,40.645,Brooklyn,Sunset Park
1047,-74.02,40.646,Brooklyn,Sunset Park
1048,-74.02,40.647,Brooklyn,Sunset Park
1049,-74.02,40.649,Brooklyn,Sunset Park
1050,-74.02,40.65,Brooklyn,Sunset Park
1051,-74.019,40.604,Brooklyn,Dyker Heights
1052,-74.019,40.607,Brooklyn,Dyker Heights
1053,-74.019,40.617,Brooklyn,Dyker Heights
1054,-74.019,40.619,Brooklyn,Dyker Heights
1055,-74.019,40.62,Brooklyn,Dyker Heights
1056,-74.019,40.621,Brooklyn,Dyker Heights
1057,-74.019,40.622,Brooklyn,Dyker Heights
1058,-74.019,40.623,Brooklyn,Dyker Heights
1059,-74.019,40.624,Brooklyn,Bay Ridge
1060,-74.019,40.625,Brooklyn,Bay Ridge
1061,-74.019,40.626,Brooklyn,Bay Ridge
1062,-74.019,40.627,Brooklyn,Bay Ridge
1063,-74.019,40.628,Brooklyn,Bay Ridge
1064,-74.019,40.629,Brooklyn,Bay Ridge
1065,-74.019,40.63,Brooklyn,Bay Ridge
1066,-74.019,40.631,Brooklyn,Bay Ridge
1067,-74.019,40.632,Brooklyn,Bay Ridge
1068,-74.019,40.633,Brooklyn,Bay Ridge
1069,-74.019,40.635,Brooklyn,Bay Ridge
1070,-74.019,40.636,Brooklyn,Bay Ridge
1071,-74.019,40.637,Brooklyn,Sunset Park
